dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
86,2,2021-02-10,40,5,,,,342,81
87,0,2021-02-10,82,13,,,,731,217
87,1,2021-02-10,39,10,,,,342,116
87,2,2021-02-10,43,3,,,,386,100
88,0,2021-02-10,186,12,,,,1895,631
88,1,2021-02-10,82,10,,,,903,353
88,2,2021-02-10,103,2,,,,985,276
89,0,2021-02-10,176,14,,,,1405,354
89,1,2021-02-10,87,10,,,,687,201
89,2,2021-02-10,86,4,,,,710,151
90,0,2021-02-10,114,11,,,,1447,493
90,1,2021-02-10,55,8,,,,737,283
90,2,2021-02-10,59,3,,,,710,210
91,0,2021-02-10,679,73,,,,5805,1256
91,1,2021-02-10,306,51,,,,2881,670
91,2,2021-02-10,345,22,,,,2812,567
92,0,2021-02-10,892,116,,,,9385,1868
92,1,2021-02-10,406,74,,,,4980,1117
92,2,2021-02-10,473,42,,,,4371,743
93,0,2021-02-10,740,81,,,,8448,1695
93,1,2021-02-10,368,46,,,,4632,1041
93,2,2021-02-10,362,32,,,,3753,645
94,0,2021-02-10,626,69,,,,9109,2097
94,1,2021-02-10,310,48,,,,4614,1196
94,2,2021-02-10,315,21,,,,4435,885
95,0,2021-02-10,400,46,,,,5747,1343
95,1,2021-02-10,197,33,,,,3070,826
95,2,2021-02-10,200,13,,,,2659,513
971,0,2021-02-10,50,5,,,,806,172
971,1,2021-02-10,30,3,,,,459,104
971,2,2021-02-10,20,2,,,,345,68
972,0,2021-02-10,9,2,,,,396,45
972,1,2021-02-10,5,1,,,,199,30
972,2,2021-02-10,4,1,,,,196,15
973,0,2021-02-10,33,12,,,,2173,76
973,1,2021-02-10,19,8,,,,869,51
973,2,2021-02-10,14,4,,,,1304,25
974,0,2021-02-10,63,18,,,,814,56
974,1,2021-02-10,37,13,,,,395,28
974,2,2021-02-10,25,5,,,,418,28
976,0,2021-02-10,112,26,,,,683,53
976,1,2021-02-10,47,11,,,,330,33
976,2,2021-02-10,62,15,,,,345,20
978,0,2021-02-10,0,0,,,,0,0
978,1,2021-02-10,0,0,,,,0,0
01,0,2021-02-11,212,17,,,,1992,488
01,1,2021-02-11,99,11,,,,963,291
01,2,2021-02-11,112,6,,,,1012,194
02,0,2021-02-11,270,30,,,,2616,730
02,1,2021-02-11,136,22,,,,1202,413
02,2,2021-02-11,129,7,,,,1403,315
03,0,2021-02-11,237,12,,,,1391,447
03,1,2021-02-11,115,9,,,,642,252
03,2,2021-02-11,120,3,,,,734,186
04,0,2021-02-11,188,8,,,,699,166
04,1,2021-02-11,93,5,,,,319,101
04,2,2021-02-11,92,3,,,,355,59
05,0,2021-02-11,148,7,,,,748,184
05,1,2021-02-11,71,5,,,,377,115
05,2,2021-02-11,76,2,,,,366,68
06,0,2021-02-11,722,99,,,,3674,919
06,1,2021-02-11,353,75,,,,1814,532
06,2,2021-02-11,362,24,,,,1815,376
07,0,2021-02-11,196,12,,,,1406,380
07,1,2021-02-11,90,8,,,,638,235
07,2,2021-02-11,105,4,,,,738,142
08,0,2021-02-11,87,11,,,,798,277
08,1,2021-02-11,39,8,,,,403,164
08,2,2021-02-11,48,3,,,,386,112
09,0,2021-02-11,75,9,,,,193,48
09,1,2021-02-11,37,5,,,,88,28
09,2,2021-02-11,38,4,,,,105,20
10,0,2021-02-11,80,12,,,,1295,290
10,1,2021-02-11,52,9,,,,660,185
10,2,2021-02-11,28,3,,,,631,103
11,0,2021-02-11,174,15,,,,690,214
11,1,2021-02-11,81,10,,,,348,133
11,2,2021-02-11,77,5,,,,341,76
12,0,2021-02-11,88,3,,,,618,156
12,1,2021-02-11,48,2,,,,308,86
12,2,2021-02-11,37,1,,,,301,70
13,0,2021-02-11,1629,250,,,,13336,2382
13,1,2021-02-11,828,171,,,,6809,1402
13,2,2021-02-11,786,75,,,,6444,968
14,0,2021-02-11,199,30,,,,1407,346
14,1,2021-02-11,103,22,,,,668,211
14,2,2021-02-11,92,7,,,,734,133
15,0,2021-02-11,71,3,,,,379,90
15,1,2021-02-11,41,1,,,,180,49
15,2,2021-02-11,29,2,,,,199,39
16,0,2021-02-11,50,4,,,,320,85
16,1,2021-02-11,23,1,,,,170,49
16,2,2021-02-11,26,3,,,,148,34
17,0,2021-02-11,179,22,,,,597,188
17,1,2021-02-11,98,21,,,,325,124
17,2,2021-02-11,81,1,,,,272,64
18,0,2021-02-11,123,8,,,,1002,385
18,1,2021-02-11,53,4,,,,454,206
18,2,2021-02-11,70,4,,,,546,178
19,0,2021-02-11,75,10,,,,501,123
19,1,2021-02-11,32,9,,,,255,75
19,2,2021-02-11,43,1,,,,243,47
21,0,2021-02-11,307,30,,,,2632,718
21,1,2021-02-11,155,21,,,,1333,418
21,2,2021-02-11,152,9,,,,1280,294
22,0,2021-02-11,48,6,,,,645,123
22,1,2021-02-11,26,3,,,,296,69
22,2,2021-02-11,22,3,,,,347,54
23,0,2021-02-11,69,6,,,,363,65
23,1,2021-02-11,39,5,,,,188,35
23,2,2021-02-11,28,1,,,,175,30
24,0,2021-02-11,163,14,,,,415,101
24,1,2021-02-11,83,12,,,,213,53
24,2,2021-02-11,80,2,,,,202,48
25,0,2021-02-11,170,42,,,,1639,388
25,1,2021-02-11,89,32,,,,848,232
25,2,2021-02-11,81,10,,,,787,156
26,0,2021-02-11,255,29,,,,1947,549
26,1,2021-02-11,127,20,,,,964,308
26,2,2021-02-11,121,9,,,,954,229
27,0,2021-02-11,120,13,,,,1080,300
27,1,2021-02-11,66,9,,,,541,165
27,2,2021-02-11,54,4,,,,530,132
28,0,2021-02-11,179,18,,,,1602,335
28,1,2021-02-11,95,15,,,,783,176
28,2,2021-02-11,84,3,,,,805,157
29,0,2021-02-11,122,9,,,,683,183
29,1,2021-02-11,67,5,,,,350,120
29,2,2021-02-11,53,4,,,,331,63
2A,0,2021-02-11,9,0,,,,319,79
2A,1,2021-02-11,5,0,,,,149,51
2A,2,2021-02-11,3,0,,,,170,28
2B,0,2021-02-11,49,8,,,,270,54
2B,1,2021-02-11,28,7,,,,149,35
2B,2,2021-02-11,21,1,,,,121,19
30,0,2021-02-11,239,41,,,,1718,412
30,1,2021-02-11,116,24,,,,897,229
30,2,2021-02-11,122,17,,,,814,183
31,0,2021-02-11,435,87,,,,3224,544
31,1,2021-02-11,220,56,,,,1690,336
31,2,2021-02-11,213,31,,,,1518,206
32,0,2021-02-11,95,2,,,,244,69
32,1,2021-02-11,49,1,,,,117,39
32,2,2021-02-11,45,1,,,,127,30
33,0,2021-02-11,415,79,,,,3360,700
33,1,2021-02-11,238,62,,,,1693,383
33,2,2021-02-11,176,17,,,,1651,315
34,0,2021-02-11,248,51,,,,2851,588
34,1,2021-02-11,124,35,,,,1500,346
34,2,2021-02-11,122,15,,,,1342,240
35,0,2021-02-11,409,31,,,,1812,436
35,1,2021-02-11,182,13,,,,936,225
35,2,2021-02-11,224,18,,,,865,209
36,0,2021-02-11,87,6,,,,627,193
36,1,2021-02-11,40,5,,,,325,99
36,2,2021-02-11,47,1,,,,295,93
37,0,2021-02-11,169,36,,,,1153,307
37,1,2021-02-11,91,28,,,,560,182
37,2,2021-02-11,78,8,,,,591,124
38,0,2021-02-11,658,59,,,,4991,1270
38,1,2021-02-11,364,41,,,,2417,738
38,2,2021-02-11,293,18,,,,2542,525
39,0,2021-02-11,185,8,,,,1379,379
39,1,2021-02-11,81,7,,,,625,198
39,2,2021-02-11,103,1,,,,743,180
40,0,2021-02-11,105,17,,,,617,185
40,1,2021-02-11,53,14,,,,309,96
40,2,2021-02-11,52,3,,,,307,86
41,0,2021-02-11,167,8,,,,859,227
41,1,2021-02-11,92,5,,,,432,131
41,2,2021-02-11,75,3,,,,425,96
42,0,2021-02-11,411,49,,,,3835,972
42,1,2021-02-11,227,40,,,,1920,573
42,2,2021-02-11,181,9,,,,1889,391
43,0,2021-02-11,126,5,,,,933,197
43,1,2021-02-11,57,4,,,,453,112
43,2,2021-02-11,66,1,,,,465,83
44,0,2021-02-11,304,32,,,,2316,552
44,1,2021-02-11,137,25,,,,1143,310
44,2,2021-02-11,162,7,,,,1163,240
45,0,2021-02-11,336,56,,,,1809,365
45,1,2021-02-11,185,39,,,,930,211
45,2,2021-02-11,148,16,,,,872,154
46,0,2021-02-11,42,1,,,,218,62
46,1,2021-02-11,20,1,,,,103,35
46,2,2021-02-11,22,0,,,,115,27
47,0,2021-02-11,49,4,,,,517,109
47,1,2021-02-11,21,4,,,,259,65
47,2,2021-02-11,28,0,,,,245,41
48,0,2021-02-11,24,2,,,,282,91
48,1,2021-02-11,12,2,,,,147,50
48,2,2021-02-11,12,0,,,,132,41
49,0,2021-02-11,249,35,,,,2099,520
49,1,2021-02-11,121,26,,,,1019,319
49,2,2021-02-11,124,8,,,,1065,201
50,0,2021-02-11,205,13,,,,783,217
50,1,2021-02-11,92,8,,,,389,123
50,2,2021-02-11,111,5,,,,388,91
51,0,2021-02-11,302,20,,,,2332,676
51,1,2021-02-11,146,14,,,,1135,373
51,2,2021-02-11,151,6,,,,1169,299
52,0,2021-02-11,91,5,,,,842,259
52,1,2021-02-11,40,4,,,,397,137
52,2,2021-02-11,50,1,,,,440,119
53,0,2021-02-11,80,12,,,,877,214
53,1,2021-02-11,36,8,,,,411,115
53,2,2021-02-11,44,4,,,,465,99
54,0,2021-02-11,321,43,,,,3106,879
54,1,2021-02-11,161,26,,,,1482,506
54,2,2021-02-11,160,17,,,,1602,367
55,0,2021-02-11,68,5,,,,993,282
55,1,2021-02-11,30,3,,,,487,156
55,2,2021-02-11,38,2,,,,504,126
56,0,2021-02-11,158,8,,,,1188,270
56,1,2021-02-11,77,5,,,,609,161
56,2,2021-02-11,80,3,,,,570,107
57,0,2021-02-11,498,75,,,,5091,1718
57,1,2021-02-11,265,53,,,,2513,973
57,2,2021-02-11,229,21,,,,2549,728
58,0,2021-02-11,167,7,,,,490,174
58,1,2021-02-11,80,5,,,,216,95
58,2,2021-02-11,87,2,,,,267,77
59,0,2021-02-11,1012,134,,,,10060,2370
59,1,2021-02-11,461,84,,,,5009,1292
59,2,2021-02-11,539,48,,,,4949,1069
60,0,2021-02-11,487,45,,,,2698,873
60,1,2021-02-11,224,33,,,,1336,485
60,2,2021-02-11,260,11,,,,1344,382
61,0,2021-02-11,134,8,,,,984,242
61,1,2021-02-11,63,7,,,,440,139
61,2,2021-02-11,68,1,,,,535,100
62,0,2021-02-11,533,76,,,,4729,1131
62,1,2021-02-11,240,53,,,,2297,600
62,2,2021-02-11,290,23,,,,2405,524
63,0,2021-02-11,303,30,,,,1667,499
63,1,2021-02-11,143,18,,,,779,273
63,2,2021-02-11,155,12,,,,874,223
64,0,2021-02-11,171,21,,,,1573,399
64,1,2021-02-11,101,19,,,,774,213
64,2,2021-02-11,68,2,,,,791,184
65,0,2021-02-11,38,4,,,,759,162
65,1,2021-02-11,21,3,,,,363,84
65,2,2021-02-11,17,1,,,,391,78
66,0,2021-02-11,149,23,,,,801,196
66,1,2021-02-11,87,21,,,,425,126
66,2,2021-02-11,62,2,,,,376,70
67,0,2021-02-11,578,76,,,,5110,1299
67,1,2021-02-11,265,44,,,,2614,735
67,2,2021-02-11,312,32,,,,2487,559
68,0,2021-02-11,427,47,,,,4891,1278
68,1,2021-02-11,190,31,,,,2540,747
68,2,2021-02-11,236,16,,,,2342,528
69,0,2021-02-11,803,144,,,,10568,2277
69,1,2021-02-11,412,94,,,,5204,1328
69,2,2021-02-11,380,48,,,,5238,932
70,0,2021-02-11,125,17,,,,815,193
70,1,2021-02-11,52,12,,,,426,113
70,2,2021-02-11,73,5,,,,388,79
71,0,2021-02-11,461,30,,,,3188,841
71,1,2021-02-11,214,20,,,,1486,440
71,2,2021-02-11,241,10,,,,1680,397
72,0,2021-02-11,214,10,,,,1722,405
72,1,2021-02-11,90,5,,,,782,233
72,2,2021-02-11,123,5,,,,931,170
73,0,2021-02-11,116,18,,,,2107,554
73,1,2021-02-11,69,13,,,,1046,316
73,2,2021-02-11,45,5,,,,1053,236
74,0,2021-02-11,242,25,,,,3565,775
74,1,2021-02-11,119,16,,,,1872,460
74,2,2021-02-11,118,9,,,,1676,312
75,0,2021-02-11,847,205,,,,12625,3031
75,1,2021-02-11,483,144,,,,6832,1909
75,2,2021-02-11,358,59,,,,5718,1115
76,0,2021-02-11,613,62,,,,3633,959
76,1,2021-02-11,300,47,,,,1761,529
76,2,2021-02-11,307,15,,,,1844,422
77,0,2021-02-11,423,76,,,,5632,1379
77,1,2021-02-11,216,49,,,,2973,791
77,2,2021-02-11,204,27,,,,2624,585
78,0,2021-02-11,636,51,,,,5422,1285
78,1,2021-02-11,291,39,,,,2753,751
78,2,2021-02-11,344,12,,,,2652,532
79,0,2021-02-11,76,10,,,,615,190
79,1,2021-02-11,41,9,,,,287,109
79,2,2021-02-11,35,1,,,,324,80
80,0,2021-02-11,296,34,,,,1808,580
80,1,2021-02-11,143,21,,,,881,337
80,2,2021-02-11,146,12,,,,892,237
81,0,2021-02-11,153,20,,,,816,246
81,1,2021-02-11,73,19,,,,410,147
81,2,2021-02-11,80,1,,,,401,98
82,0,2021-02-11,83,17,,,,517,124
82,1,2021-02-11,46,11,,,,280,66
82,2,2021-02-11,33,5,,,,230,52
83,0,2021-02-11,554,68,,,,3473,797
83,1,2021-02-11,270,49,,,,1761,461
83,2,2021-02-11,269,17,,,,1680,326
84,0,2021-02-11,283,13,,,,2354,610
84,1,2021-02-11,140,7,,,,1169,356
84,2,2021-02-11,142,6,,,,1148,243
85,0,2021-02-11,102,6,,,,935,175
85,1,2021-02-11,51,5,,,,472,109
85,2,2021-02-11,51,1,,,,461,66
86,0,2021-02-11,76,14,,,,712,174
86,1,2021-02-11,38,9,,,,364,90
86,2,2021-02-11,36,4,,,,347,82
87,0,2021-02-11,86,13,,,,732,218
87,1,2021-02-11,43,10,,,,342,116
87,2,2021-02-11,43,3,,,,387,101
88,0,2021-02-11,187,12,,,,1899,634
88,1,2021-02-11,80,9,,,,906,355
88,2,2021-02-11,106,3,,,,986,277
89,0,2021-02-11,173,11,,,,1415,357
89,1,2021-02-11,86,7,,,,690,204
89,2,2021-02-11,84,4,,,,717,151
90,0,2021-02-11,111,11,,,,1455,493
90,1,2021-02-11,52,8,,,,742,283
90,2,2021-02-11,59,3,,,,713,210
91,0,2021-02-11,676,68,,,,5827,1263
91,1,2021-02-11,306,47,,,,2890,673
91,2,2021-02-11,342,21,,,,2825,571
92,0,2021-02-11,866,125,,,,9478,1879
92,1,2021-02-11,404,75,,,,5010,1122
92,2,2021-02-11,448,50,,,,4433,749
93,0,2021-02-11,702,82,,,,8523,1700
93,1,2021-02-11,351,46,,,,4668,1043
93,2,2021-02-11,339,32,,,,3792,648
94,0,2021-02-11,625,75,,,,9134,2109
94,1,2021-02-11,309,52,,,,4627,1202
94,2,2021-02-11,314,23,,,,4447,891
95,0,2021-02-11,383,46,,,,5792,1346
95,1,2021-02-11,193,33,,,,3087,828
95,2,2021-02-11,187,13,,,,2687,514
971,0,2021-02-11,45,6,,,,813,172
971,1,2021-02-11,27,3,,,,463,104
971,2,2021-02-11,18,3,,,,348,68
972,0,2021-02-11,7,2,,,,399,45
972,1,2021-02-11,5,1,,,,200,30
972,2,2021-02-11,2,1,,,,198,15
973,0,2021-02-11,33,12,,,,2177,76
973,1,2021-02-11,19,8,,,,870,51
973,2,2021-02-11,14,4,,,,1307,25
974,0,2021-02-11,67,18,,,,814,56
974,1,2021-02-11,40,13,,,,395,28
974,2,2021-02-11,26,5,,,,418,28
976,0,2021-02-11,130,28,,,,682,54
976,1,2021-02-11,50,12,,,,330,34
976,2,2021-02-11,77,16,,,,344,20
978,0,2021-02-11,0,0,,,,0,0
978,1,2021-02-11,0,0,,,,0,0
01,0,2021-02-12,201,16,,,,2012,491
01,1,2021-02-12,96,11,,,,972,293
01,2,2021-02-12,104,5,,,,1023,195
02,0,2021-02-12,272,30,,,,2629,731
02,1,2021-02-12,139,21,,,,1207,414
02,2,2021-02-12,128,8,,,,1411,315
03,0,2021-02-12,229,11,,,,1404,449
03,1,2021-02-12,112,8,,,,648,254
03,2,2021-02-12,115,3,,,,741,186
04,0,2021-02-12,192,9,,,,705,167
04,1,2021-02-12,95,4,,,,322,101
04,2,2021-02-12,94,5,,,,358,60
05,0,2021-02-12,148,7,,,,754,185
05,1,2021-02-12,68,6,,,,381,116
05,2,2021-02-12,79,1,,,,368,68
06,0,2021-02-12,707,96,,,,3715,929
06,1,2021-02-12,347,71,,,,1834,540
06,2,2021-02-12,354,25,,,,1835,378
07,0,2021-02-12,196,11,,,,1413,382
07,1,2021-02-12,91,7,,,,642,236
07,2,2021-02-12,104,4,,,,741,143
08,0,2021-02-12,87,11,,,,799,277
08,1,2021-02-12,40,8,,,,403,164
08,2,2021-02-12,47,3,,,,387,112
09,0,2021-02-12,61,9,,,,208,48
09,1,2021-02-12,32,5,,,,94,28
09,2,2021-02-12,29,4,,,,114,20
10,0,2021-02-12,82,10,,,,1295,291
10,1,2021-02-12,52,8,,,,660,185
10,2,2021-02-12,30,2,,,,631,104
11,0,2021-02-12,165,16,,,,698,216
11,1,2021-02-12,75,11,,,,352,135
11,2,2021-02-12,74,5,,,,345,76
12,0,2021-02-12,92,4,,,,618,156
12,1,2021-02-12,51,2,,,,308,86
12,2,2021-02-12,38,2,,,,301,70
13,0,2021-02-12,1615,242,,,,13427,2405
13,1,2021-02-12,831,166,,,,6848,1414
13,2,2021-02-12,770,73,,,,6496,979
14,0,2021-02-12,198,30,,,,1412,348
14,1,2021-02-12,100,21,,,,671,213
14,2,2021-02-12,94,8,,,,736,133
15,0,2021-02-12,72,4,,,,379,90
15,1,2021-02-12,42,2,,,,180,49
15,2,2021-02-12,29,2,,,,199,39
16,0,2021-02-12,50,4,,,,321,86
16,1,2021-02-12,24,1,,,,171,49
16,2,2021-02-12,25,3,,,,148,35
17,0,2021-02-12,172,21,,,,601,192
17,1,2021-02-12,94,21,,,,327,126
17,2,2021-02-12,78,0,,,,274,66
18,0,2021-02-12,127,8,,,,1016,388
18,1,2021-02-12,54,4,,,,461,208
18,2,2021-02-12,73,4,,,,553,179
19,0,2021-02-12,79,9,,,,506,124
19,1,2021-02-12,33,9,,,,257,76
19,2,2021-02-12,46,0,,,,246,47
21,0,2021-02-12,304,31,,,,2651,720
21,1,2021-02-12,155,22,,,,1343,420
21,2,2021-02-12,149,9,,,,1289,294
22,0,2021-02-12,52,6,,,,646,123
22,1,2021-02-12,29,3,,,,296,69
22,2,2021-02-12,23,3,,,,348,54
23,0,2021-02-12,55,3,,,,380,66
23,1,2021-02-12,32,2,,,,195,36
23,2,2021-02-12,22,1,,,,184,30
24,0,2021-02-12,145,13,,,,431,106
24,1,2021-02-12,72,11,,,,222,56
24,2,2021-02-12,73,2,,,,209,50
25,0,2021-02-12,163,42,,,,1649,389
25,1,2021-02-12,83,32,,,,855,233
25,2,2021-02-12,80,10,,,,790,156
26,0,2021-02-12,246,31,,,,1969,554
26,1,2021-02-12,121,22,,,,978,309
26,2,2021-02-12,119,9,,,,961,233
27,0,2021-02-12,114,13,,,,1087,300
27,1,2021-02-12,63,8,,,,544,165
27,2,2021-02-12,51,5,,,,534,132
28,0,2021-02-12,179,18,,,,1606,336
28,1,2021-02-12,95,15,,,,787,177
28,2,2021-02-12,84,3,,,,805,157
29,0,2021-02-12,121,9,,,,688,183
29,1,2021-02-12,64,5,,,,354,120
29,2,2021-02-12,56,4,,,,331,63
2A,0,2021-02-12,10,1,,,,319,79
2A,1,2021-02-12,6,0,,,,149,51
2A,2,2021-02-12,3,0,,,,170,28
2B,0,2021-02-12,50,10,,,,273,54
2B,1,2021-02-12,28,9,,,,151,35
2B,2,2021-02-12,22,1,,,,122,19
30,0,2021-02-12,231,41,,,,1731,417
30,1,2021-02-12,109,24,,,,908,232
30,2,2021-02-12,121,17,,,,816,185
31,0,2021-02-12,439,86,,,,3245,546
31,1,2021-02-12,224,57,,,,1701,337
31,2,2021-02-12,214,29,,,,1528,207
32,0,2021-02-12,99,2,,,,244,70
32,1,2021-02-12,51,1,,,,117,39
32,2,2021-02-12,47,1,,,,127,31
33,0,2021-02-12,412,77,,,,3380,703
33,1,2021-02-12,235,60,,,,1707,384
33,2,2021-02-12,176,17,,,,1657,317
34,0,2021-02-12,241,54,,,,2868,593
34,1,2021-02-12,123,36,,,,1507,349
34,2,2021-02-12,115,17,,,,1352,242
35,0,2021-02-12,417,34,,,,1820,439
35,1,2021-02-12,184,14,,,,943,226
35,2,2021-02-12,229,20,,,,866,211
36,0,2021-02-12,92,8,,,,635,194
36,1,2021-02-12,42,7,,,,328,100
36,2,2021-02-12,49,1,,,,300,93
37,0,2021-02-12,163,31,,,,1159,311
37,1,2021-02-12,86,24,,,,563,186
37,2,2021-02-12,77,7,,,,594,124
38,0,2021-02-12,679,55,,,,5009,1276
38,1,2021-02-12,374,40,,,,2421,742
38,2,2021-02-12,304,15,,,,2556,527
39,0,2021-02-12,186,7,,,,1389,384
39,1,2021-02-12,83,6,,,,630,200
39,2,2021-02-12,102,1,,,,748,183
40,0,2021-02-12,101,16,,,,623,186
40,1,2021-02-12,51,13,,,,311,97
40,2,2021-02-12,50,3,,,,311,86
41,0,2021-02-12,165,8,,,,865,228
41,1,2021-02-12,92,5,,,,433,131
41,2,2021-02-12,73,3,,,,430,97
42,0,2021-02-12,407,49,,,,3847,978
42,1,2021-02-12,226,41,,,,1928,575
42,2,2021-02-12,178,8,,,,1893,395
43,0,2021-02-12,114,4,,,,947,199
43,1,2021-02-12,51,4,,,,461,113
43,2,2021-02-12,61,0,,,,471,84
44,0,2021-02-12,290,34,,,,2337,557
44,1,2021-02-12,128,25,,,,1152,314
44,2,2021-02-12,157,9,,,,1175,241
45,0,2021-02-12,319,51,,,,1831,372
45,1,2021-02-12,178,37,,,,940,215
45,2,2021-02-12,140,14,,,,883,157
46,0,2021-02-12,45,1,,,,219,62
46,1,2021-02-12,23,1,,,,103,35
46,2,2021-02-12,22,0,,,,116,27
47,0,2021-02-12,42,5,,,,524,109
47,1,2021-02-12,17,5,,,,263,65
47,2,2021-02-12,25,0,,,,248,41
48,0,2021-02-12,22,2,,,,288,91
48,1,2021-02-12,12,2,,,,150,50
48,2,2021-02-12,10,0,,,,135,41
49,0,2021-02-12,244,35,,,,2108,522
49,1,2021-02-12,115,25,,,,1024,321
49,2,2021-02-12,125,9,,,,1069,201
50,0,2021-02-12,212,14,,,,788,220
50,1,2021-02-12,97,9,,,,391,124
50,2,2021-02-12,113,5,,,,391,93
51,0,2021-02-12,289,20,,,,2354,678
51,1,2021-02-12,142,14,,,,1144,375
51,2,2021-02-12,142,6,,,,1182,299
52,0,2021-02-12,90,5,,,,845,259
52,1,2021-02-12,40,4,,,,399,137
52,2,2021-02-12,49,1,,,,441,119
53,0,2021-02-12,80,11,,,,879,214
53,1,2021-02-12,37,8,,,,412,115
53,2,2021-02-12,43,3,,,,466,99
54,0,2021-02-12,306,44,,,,3132,888
54,1,2021-02-12,153,27,,,,1494,508
54,2,2021-02-12,153,17,,,,1616,374
55,0,2021-02-12,66,6,,,,998,282
55,1,2021-02-12,30,4,,,,488,156
55,2,2021-02-12,36,2,,,,508,126
56,0,2021-02-12,152,7,,,,1196,271
56,1,2021-02-12,78,5,,,,610,161
56,2,2021-02-12,73,2,,,,577,108
57,0,2021-02-12,489,75,,,,5112,1726
57,1,2021-02-12,259,51,,,,2524,979
57,2,2021-02-12,226,23,,,,2559,730
58,0,2021-02-12,167,6,,,,497,174
58,1,2021-02-12,82,5,,,,219,95
58,2,2021-02-12,85,1,,,,271,77
59,0,2021-02-12,989,135,,,,10145,2377
59,1,2021-02-12,455,82,,,,5049,1296
59,2,2021-02-12,522,51,,,,4993,1072
60,0,2021-02-12,469,46,,,,2732,876
60,1,2021-02-12,221,36,,,,1351,487
60,2,2021-02-12,245,8,,,,1363,383
61,0,2021-02-12,133,7,,,,989,244
61,1,2021-02-12,60,6,,,,444,141
61,2,2021-02-12,70,1,,,,536,100
62,0,2021-02-12,527,72,,,,4752,1136
62,1,2021-02-12,237,51,,,,2306,602
62,2,2021-02-12,286,21,,,,2419,527
63,0,2021-02-12,300,31,,,,1682,503
63,1,2021-02-12,139,19,,,,789,277
63,2,2021-02-12,156,12,,,,879,223
64,0,2021-02-12,169,22,,,,1578,401
64,1,2021-02-12,98,20,,,,777,215
64,2,2021-02-12,70,2,,,,792,184
65,0,2021-02-12,37,6,,,,761,163
65,1,2021-02-12,22,5,,,,364,84
65,2,2021-02-12,15,1,,,,392,79
66,0,2021-02-12,148,23,,,,806,198
66,1,2021-02-12,88,20,,,,425,128
66,2,2021-02-12,60,3,,,,381,70
67,0,2021-02-12,562,75,,,,5145,1305
67,1,2021-02-12,257,43,,,,2632,740
67,2,2021-02-12,304,32,,,,2504,560
68,0,2021-02-12,410,45,,,,4913,1285
68,1,2021-02-12,184,30,,,,2550,749
68,2,2021-02-12,225,15,,,,2354,533
69,0,2021-02-12,801,143,,,,10615,2282
69,1,2021-02-12,404,91,,,,5231,1333
69,2,2021-02-12,387,50,,,,5258,932
70,0,2021-02-12,122,17,,,,820,195
70,1,2021-02-12,53,13,,,,428,113
70,2,2021-02-12,69,4,,,,391,81
71,0,2021-02-12,433,28,,,,3223,846
71,1,2021-02-12,205,18,,,,1497,444
71,2,2021-02-12,222,10,,,,1704,398
72,0,2021-02-12,206,9,,,,1738,409
72,1,2021-02-12,91,4,,,,787,234
72,2,2021-02-12,114,5,,,,942,173
73,0,2021-02-12,108,16,,,,2119,556
73,1,2021-02-12,68,12,,,,1051,318
73,2,2021-02-12,38,4,,,,1060,236
74,0,2021-02-12,235,23,,,,3585,776
74,1,2021-02-12,116,15,,,,1881,461
74,2,2021-02-12,114,8,,,,1687,312
75,0,2021-02-12,849,204,,,,12671,3043
75,1,2021-02-12,487,145,,,,6859,1917
75,2,2021-02-12,358,59,,,,5737,1119
76,0,2021-02-12,602,63,,,,3649,967
76,1,2021-02-12,289,49,,,,1770,534
76,2,2021-02-12,307,14,,,,1851,425
77,0,2021-02-12,379,73,,,,5690,1382
77,1,2021-02-12,198,46,,,,2997,793
77,2,2021-02-12,179,27,,,,2657,586
78,0,2021-02-12,613,48,,,,5468,1289
78,1,2021-02-12,284,38,,,,2768,754
78,2,2021-02-12,328,10,,,,2683,533
79,0,2021-02-12,68,10,,,,620,195
79,1,2021-02-12,37,9,,,,289,112
79,2,2021-02-12,31,1,,,,327,82
80,0,2021-02-12,302,36,,,,1817,583
80,1,2021-02-12,147,22,,,,886,338
80,2,2021-02-12,148,13,,,,896,239
81,0,2021-02-12,153,20,,,,825,247
81,1,2021-02-12,77,19,,,,414,147
81,2,2021-02-12,76,1,,,,406,99
82,0,2021-02-12,70,16,,,,527,128
82,1,2021-02-12,37,10,,,,286,69
82,2,2021-02-12,29,5,,,,234,53
83,0,2021-02-12,522,66,,,,3515,808
83,1,2021-02-12,254,48,,,,1783,465
83,2,2021-02-12,253,15,,,,1700,333
84,0,2021-02-12,275,15,,,,2375,613
84,1,2021-02-12,133,10,,,,1181,357
84,2,2021-02-12,141,5,,,,1157,245
85,0,2021-02-12,95,7,,,,946,175
85,1,2021-02-12,48,6,,,,477,109
85,2,2021-02-12,47,1,,,,467,66
86,0,2021-02-12,74,13,,,,716,176
86,1,2021-02-12,41,9,,,,365,91
86,2,2021-02-12,32,4,,,,350,83
87,0,2021-02-12,86,12,,,,737,220
87,1,2021-02-12,41,9,,,,344,118
87,2,2021-02-12,45,3,,,,390,101
88,0,2021-02-12,186,11,,,,1904,636
88,1,2021-02-12,80,8,,,,908,355
88,2,2021-02-12,105,3,,,,989,279
89,0,2021-02-12,167,11,,,,1424,360
89,1,2021-02-12,80,6,,,,696,207
