dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
23,2,2023-03-15,4,0,2.0,2.0,0.0,582,68
24,0,2023-03-15,113,1,72.0,40.0,0.0,3791,565
24,1,2023-03-15,55,0,42.0,13.0,0.0,1859,319
24,2,2023-03-15,58,1,30.0,27.0,0.0,1898,243
25,0,2023-03-15,25,5,19.0,0.0,1.0,5390,783
25,1,2023-03-15,13,3,9.0,0.0,1.0,2670,461
25,2,2023-03-15,12,2,10.0,0.0,0.0,2708,321
26,0,2023-03-15,30,1,20.0,8.0,1.0,6520,1260
26,1,2023-03-15,16,1,12.0,3.0,0.0,3246,747
26,2,2023-03-15,14,0,8.0,5.0,1.0,3213,496
27,0,2023-03-15,182,7,110.0,65.0,0.0,4292,792
27,1,2023-03-15,78,4,46.0,28.0,0.0,2042,449
27,2,2023-03-15,104,3,64.0,37.0,0.0,2216,336
28,0,2023-03-15,96,4,55.0,37.0,0.0,6565,822
28,1,2023-03-15,37,3,21.0,13.0,0.0,3227,444
28,2,2023-03-15,58,1,33.0,24.0,0.0,3279,375
29,0,2023-03-15,121,6,71.0,44.0,0.0,7852,819
29,1,2023-03-15,45,4,28.0,13.0,0.0,3877,478
29,2,2023-03-15,75,2,43.0,30.0,0.0,3863,332
2A,0,2023-03-15,63,1,29.0,31.0,2.0,1936,256
2A,1,2023-03-15,28,0,15.0,11.0,2.0,953,146
2A,2,2023-03-15,35,1,14.0,20.0,0.0,977,110
2B,0,2023-03-15,38,2,22.0,13.0,1.0,1814,265
2B,1,2023-03-15,18,1,10.0,7.0,0.0,973,152
2B,2,2023-03-15,19,1,11.0,6.0,1.0,836,112
30,0,2023-03-15,162,21,101.0,35.0,5.0,7196,1223
30,1,2023-03-15,91,16,54.0,18.0,3.0,3617,690
30,2,2023-03-15,71,5,47.0,17.0,2.0,3546,528
31,0,2023-03-15,112,6,32.0,74.0,0.0,14253,1550
31,1,2023-03-15,60,2,16.0,42.0,0.0,7244,918
31,2,2023-03-15,52,4,16.0,32.0,0.0,6907,623
32,0,2023-03-15,31,0,24.0,7.0,0.0,1779,265
32,1,2023-03-15,16,0,12.0,4.0,0.0,875,145
32,2,2023-03-15,15,0,12.0,3.0,0.0,895,118
33,0,2023-03-15,438,48,321.0,58.0,11.0,14726,2015
33,1,2023-03-15,240,33,171.0,30.0,6.0,7420,1141
33,2,2023-03-15,193,14,146.0,28.0,5.0,7214,864
34,0,2023-03-15,137,8,83.0,45.0,1.0,13047,1943
34,1,2023-03-15,57,6,27.0,23.0,1.0,6566,1158
34,2,2023-03-15,78,2,55.0,21.0,0.0,6426,777
35,0,2023-03-15,86,6,73.0,7.0,0.0,11109,1373
35,1,2023-03-15,50,4,41.0,5.0,0.0,5450,784
35,2,2023-03-15,35,2,31.0,2.0,0.0,5602,583
36,0,2023-03-15,47,1,25.0,21.0,0.0,2770,437
36,1,2023-03-15,17,1,7.0,9.0,0.0,1357,240
36,2,2023-03-15,30,0,18.0,12.0,0.0,1375,193
37,0,2023-03-15,81,3,40.0,38.0,0.0,4938,780
37,1,2023-03-15,46,3,18.0,25.0,0.0,2522,480
37,2,2023-03-15,34,0,22.0,12.0,0.0,2389,297
38,0,2023-03-15,211,7,117.0,87.0,0.0,16572,2702
38,1,2023-03-15,96,2,58.0,36.0,0.0,8069,1588
38,2,2023-03-15,114,5,59.0,50.0,0.0,8421,1102
39,0,2023-03-15,100,3,79.0,18.0,0.0,4161,687
39,1,2023-03-15,46,1,35.0,10.0,0.0,1906,369
39,2,2023-03-15,54,2,44.0,8.0,0.0,2232,315
40,0,2023-03-15,48,3,38.0,7.0,0.0,2950,465
40,1,2023-03-15,20,2,14.0,4.0,0.0,1493,248
40,2,2023-03-15,28,1,24.0,3.0,0.0,1452,214
41,0,2023-03-15,59,0,33.0,22.0,4.0,4095,612
41,1,2023-03-15,31,0,20.0,10.0,1.0,1981,351
41,2,2023-03-15,27,0,13.0,11.0,3.0,2096,259
42,0,2023-03-15,57,2,46.0,9.0,0.0,11448,1965
42,1,2023-03-15,25,1,22.0,2.0,0.0,5612,1145
42,2,2023-03-15,31,1,23.0,7.0,0.0,5759,807
43,0,2023-03-15,10,0,9.0,1.0,0.0,3374,436
43,1,2023-03-15,2,0,2.0,0.0,0.0,1615,249
43,2,2023-03-15,8,0,7.0,1.0,0.0,1732,183
44,0,2023-03-15,34,4,27.0,3.0,0.0,10834,1464
44,1,2023-03-15,18,3,13.0,2.0,0.0,5328,821
44,2,2023-03-15,16,1,14.0,1.0,0.0,5473,640
45,0,2023-03-15,220,14,99.0,103.0,4.0,6821,1068
45,1,2023-03-15,92,8,35.0,48.0,1.0,3339,638
45,2,2023-03-15,126,6,64.0,54.0,2.0,3449,423
46,0,2023-03-15,7,0,6.0,1.0,0.0,1469,190
46,1,2023-03-15,6,0,5.0,1.0,0.0,738,117
46,2,2023-03-15,1,0,1.0,0.0,0.0,718,72
47,0,2023-03-15,15,0,13.0,2.0,0.0,2750,471
47,1,2023-03-15,7,0,6.0,1.0,0.0,1398,281
47,2,2023-03-15,8,0,7.0,1.0,0.0,1291,185
48,0,2023-03-15,3,0,3.0,0.0,0.0,782,164
48,1,2023-03-15,3,0,3.0,0.0,0.0,419,90
48,2,2023-03-15,0,0,0.0,0.0,0.0,355,73
49,0,2023-03-15,46,2,27.0,16.0,1.0,9261,1240
49,1,2023-03-15,23,2,14.0,6.0,1.0,4454,761
49,2,2023-03-15,23,0,13.0,10.0,0.0,4755,473
50,0,2023-03-15,188,0,53.0,135.0,0.0,4893,724
50,1,2023-03-15,98,0,37.0,61.0,0.0,2275,405
50,2,2023-03-15,89,0,16.0,73.0,0.0,2548,310
51,0,2023-03-15,73,7,47.0,19.0,0.0,8235,1364
51,1,2023-03-15,33,6,23.0,4.0,0.0,4008,770
51,2,2023-03-15,36,1,24.0,11.0,0.0,4110,578
52,0,2023-03-15,51,2,42.0,7.0,0.0,2928,537
52,1,2023-03-15,28,2,24.0,2.0,0.0,1358,281
52,2,2023-03-15,22,0,17.0,5.0,0.0,1538,251
53,0,2023-03-15,36,0,35.0,1.0,0.0,3045,431
53,1,2023-03-15,15,0,15.0,0.0,0.0,1479,244
53,2,2023-03-15,20,0,19.0,1.0,0.0,1558,187
54,0,2023-03-15,108,8,52.0,40.0,8.0,9695,1751
54,1,2023-03-15,52,5,25.0,18.0,4.0,4685,993
54,2,2023-03-15,56,3,27.0,22.0,4.0,4948,744
55,0,2023-03-15,61,7,45.0,9.0,0.0,2376,499
55,1,2023-03-15,20,4,13.0,3.0,0.0,1171,286
55,2,2023-03-15,39,2,31.0,6.0,0.0,1192,212
56,0,2023-03-15,53,0,40.0,12.0,1.0,6639,872
56,1,2023-03-15,26,0,20.0,5.0,1.0,3204,495
56,2,2023-03-15,27,0,20.0,7.0,0.0,3382,370
57,0,2023-03-15,252,9,165.0,67.0,11.0,14149,3324
57,1,2023-03-15,109,6,74.0,22.0,7.0,6951,1845
57,2,2023-03-15,124,3,74.0,43.0,4.0,7078,1453
58,0,2023-03-15,24,2,16.0,6.0,0.0,2803,487
58,1,2023-03-15,11,1,9.0,1.0,0.0,1347,265
58,2,2023-03-15,13,1,7.0,5.0,0.0,1423,217
59,0,2023-03-15,710,35,416.0,235.0,24.0,38783,6007
59,1,2023-03-15,309,17,192.0,87.0,13.0,18647,3288
59,2,2023-03-15,395,18,220.0,146.0,11.0,19775,2677
60,0,2023-03-15,188,3,68.0,117.0,0.0,9932,2051
60,1,2023-03-15,80,1,30.0,49.0,0.0,4767,1108
60,2,2023-03-15,107,2,38.0,67.0,0.0,5092,925
61,0,2023-03-15,104,2,59.0,43.0,0.0,4395,613
61,1,2023-03-15,45,1,25.0,19.0,0.0,2034,346
61,2,2023-03-15,59,1,34.0,24.0,0.0,2313,262
62,0,2023-03-15,212,13,95.0,93.0,11.0,15820,2715
62,1,2023-03-15,100,5,47.0,41.0,7.0,7379,1436
62,2,2023-03-15,107,8,47.0,48.0,4.0,8245,1253
63,0,2023-03-15,72,5,44.0,22.0,1.0,6890,1246
63,1,2023-03-15,33,4,20.0,9.0,0.0,3319,699
63,2,2023-03-15,38,1,23.0,13.0,1.0,3512,542
64,0,2023-03-15,184,8,69.0,104.0,3.0,6191,902
64,1,2023-03-15,89,4,31.0,53.0,1.0,3127,508
64,2,2023-03-15,92,4,37.0,49.0,2.0,3032,391
65,0,2023-03-15,24,0,20.0,4.0,0.0,3964,486
65,1,2023-03-15,11,0,7.0,4.0,0.0,1892,260
65,2,2023-03-15,13,0,13.0,0.0,0.0,2060,226
66,0,2023-03-15,74,2,14.0,49.0,9.0,5198,908
66,1,2023-03-15,40,1,11.0,22.0,6.0,2662,535
66,2,2023-03-15,34,1,3.0,27.0,3.0,2510,370
67,0,2023-03-15,212,15,92.0,93.0,12.0,14320,2472
67,1,2023-03-15,94,14,40.0,34.0,6.0,7166,1374
67,2,2023-03-15,115,1,51.0,58.0,5.0,7091,1084
68,0,2023-03-15,169,7,85.0,72.0,5.0,14250,2370
68,1,2023-03-15,66,5,35.0,26.0,0.0,6932,1352
68,2,2023-03-15,103,2,50.0,46.0,5.0,7269,1013
69,0,2023-03-15,361,32,251.0,52.0,26.0,28252,4534
69,1,2023-03-15,161,21,122.0,12.0,6.0,13740,2637
69,2,2023-03-15,197,11,127.0,40.0,19.0,14104,1847
70,0,2023-03-15,14,1,9.0,4.0,0.0,2882,429
70,1,2023-03-15,6,1,3.0,2.0,0.0,1414,244
70,2,2023-03-15,8,0,6.0,2.0,0.0,1462,184
71,0,2023-03-15,86,4,52.0,24.0,6.0,9872,1563
71,1,2023-03-15,39,3,24.0,8.0,4.0,4584,862
71,2,2023-03-15,46,1,27.0,16.0,2.0,5207,692
72,0,2023-03-15,39,0,29.0,10.0,0.0,6733,911
72,1,2023-03-15,12,0,10.0,2.0,0.0,3240,520
72,2,2023-03-15,25,0,17.0,8.0,0.0,3480,389
73,0,2023-03-15,33,2,27.0,4.0,0.0,7320,1097
73,1,2023-03-15,9,0,7.0,2.0,0.0,3593,627
73,2,2023-03-15,23,2,19.0,2.0,0.0,3689,466
74,0,2023-03-15,104,4,53.0,44.0,3.0,10873,1590
74,1,2023-03-15,47,4,22.0,19.0,2.0,5444,931
74,2,2023-03-15,53,0,29.0,23.0,1.0,5344,642
75,0,2023-03-15,922,64,594.0,259.0,5.0,38662,6438
75,1,2023-03-15,408,37,277.0,92.0,2.0,19795,3949
75,2,2023-03-15,504,27,312.0,163.0,2.0,18555,2453
76,0,2023-03-15,307,12,150.0,116.0,29.0,15604,2393
76,1,2023-03-15,125,6,58.0,49.0,12.0,7393,1305
76,2,2023-03-15,177,5,92.0,66.0,14.0,8103,1076
77,0,2023-03-15,246,25,133.0,82.0,6.0,17587,3045
77,1,2023-03-15,107,13,63.0,28.0,3.0,8595,1710
77,2,2023-03-15,139,12,70.0,54.0,3.0,8895,1316
78,0,2023-03-15,465,40,261.0,135.0,29.0,15719,2686
78,1,2023-03-15,227,28,128.0,56.0,15.0,7598,1557
78,2,2023-03-15,233,12,133.0,75.0,13.0,8004,1122
79,0,2023-03-15,125,8,99.0,17.0,1.0,3260,442
79,1,2023-03-15,60,6,45.0,9.0,0.0,1505,252
79,2,2023-03-15,62,2,51.0,8.0,1.0,1728,187
80,0,2023-03-15,165,6,77.0,80.0,2.0,5547,1229
80,1,2023-03-15,69,4,31.0,34.0,0.0,2723,684
80,2,2023-03-15,75,2,30.0,42.0,1.0,2710,525
81,0,2023-03-15,17,2,8.0,6.0,1.0,3688,658
81,1,2023-03-15,8,1,3.0,4.0,0.0,1851,396
81,2,2023-03-15,9,1,5.0,2.0,1.0,1820,261
82,0,2023-03-15,26,4,10.0,12.0,0.0,2629,424
82,1,2023-03-15,11,2,3.0,6.0,0.0,1390,227
82,2,2023-03-15,15,2,7.0,6.0,0.0,1210,189
83,0,2023-03-15,99,3,51.0,42.0,3.0,15723,2852
83,1,2023-03-15,49,2,24.0,21.0,2.0,7675,1654
83,2,2023-03-15,50,1,27.0,21.0,1.0,7885,1178
84,0,2023-03-15,62,3,32.0,27.0,0.0,10594,1669
84,1,2023-03-15,33,2,20.0,11.0,0.0,5148,943
84,2,2023-03-15,29,1,12.0,16.0,0.0,5327,704
85,0,2023-03-15,23,0,15.0,7.0,1.0,4133,580
85,1,2023-03-15,13,0,11.0,2.0,0.0,2080,359
85,2,2023-03-15,10,0,4.0,5.0,1.0,1944,201
86,0,2023-03-15,50,0,21.0,29.0,0.0,4424,543
86,1,2023-03-15,26,0,11.0,15.0,0.0,2270,308
86,2,2023-03-15,24,0,10.0,14.0,0.0,2127,231
87,0,2023-03-15,20,1,17.0,2.0,0.0,2568,523
87,1,2023-03-15,7,0,6.0,1.0,0.0,1202,303
87,2,2023-03-15,13,1,11.0,1.0,0.0,1354,218
88,0,2023-03-15,62,4,40.0,18.0,0.0,6866,1208
88,1,2023-03-15,22,2,15.0,5.0,0.0,3152,656
88,2,2023-03-15,40,2,25.0,13.0,0.0,3670,546
89,0,2023-03-15,85,4,52.0,29.0,0.0,5496,1012
89,1,2023-03-15,41,3,25.0,13.0,0.0,2565,557
89,2,2023-03-15,44,1,27.0,16.0,0.0,2880,449
90,0,2023-03-15,52,3,47.0,2.0,0.0,4995,978
90,1,2023-03-15,32,2,29.0,1.0,0.0,2449,569
90,2,2023-03-15,20,1,18.0,1.0,0.0,2544,409
91,0,2023-03-15,381,26,138.0,203.0,14.0,17950,2738
91,1,2023-03-15,159,21,65.0,72.0,1.0,8450,1504
91,2,2023-03-15,218,5,72.0,128.0,13.0,8707,1157
92,0,2023-03-15,793,55,363.0,348.0,27.0,24866,3654
92,1,2023-03-15,336,33,169.0,127.0,7.0,12464,2086
92,2,2023-03-15,420,20,184.0,201.0,15.0,12157,1540
93,0,2023-03-15,901,56,359.0,454.0,32.0,21064,3218
93,1,2023-03-15,414,34,163.0,206.0,11.0,10687,1861
93,2,2023-03-15,459,21,184.0,242.0,12.0,10080,1316
94,0,2023-03-15,481,37,308.0,127.0,9.0,24435,4094
94,1,2023-03-15,191,13,139.0,38.0,1.0,11941,2282
94,2,2023-03-15,279,23,163.0,86.0,7.0,12174,1769
95,0,2023-03-15,330,5,185.0,132.0,8.0,16429,2831
95,1,2023-03-15,139,3,82.0,50.0,4.0,8176,1669
95,2,2023-03-15,187,2,101.0,80.0,4.0,8104,1142
971,0,2023-03-15,11,3,4.0,4.0,0.0,5380,1119
971,1,2023-03-15,5,3,1.0,1.0,0.0,2734,623
971,2,2023-03-15,6,0,3.0,3.0,0.0,2614,492
972,0,2023-03-15,6,1,2.0,3.0,0.0,4664,1099
972,1,2023-03-15,6,1,2.0,3.0,0.0,2273,608
972,2,2023-03-15,0,0,0.0,0.0,0.0,2352,483
973,0,2023-03-15,5,1,4.0,0.0,0.0,6319,410
973,1,2023-03-15,1,1,0.0,0.0,0.0,2416,240
973,2,2023-03-15,4,0,4.0,0.0,0.0,3872,168
974,0,2023-03-15,25,5,12.0,8.0,0.0,8861,979
974,1,2023-03-15,10,2,6.0,2.0,0.0,4169,544
974,2,2023-03-15,15,3,6.0,6.0,0.0,4636,428
976,0,2023-03-15,0,0,0.0,0.0,0.0,1762,163
976,1,2023-03-15,0,0,0.0,0.0,0.0,736,100
976,2,2023-03-15,0,0,0.0,0.0,0.0,1001,61
978,0,2023-03-15,0,0,0.0,0.0,0.0,0,0
978,1,2023-03-15,0,0,0.0,0.0,0.0,0,0
01,0,2023-03-16,45,1,22.0,21.0,1.0,4830,840
01,1,2023-03-16,20,0,13.0,7.0,0.0,2374,486
01,2,2023-03-16,24,1,9.0,13.0,1.0,2419,351
02,0,2023-03-16,107,8,46.0,48.0,5.0,8615,1639
02,1,2023-03-16,45,1,23.0,19.0,2.0,4091,886
02,2,2023-03-16,61,7,23.0,28.0,3.0,4479,742
03,0,2023-03-16,29,0,25.0,4.0,0.0,6104,940
03,1,2023-03-16,11,0,8.0,3.0,0.0,2903,542
03,2,2023-03-16,18,0,17.0,1.0,0.0,3131,386
04,0,2023-03-16,33,0,10.0,23.0,0.0,2676,394
04,1,2023-03-16,15,0,5.0,10.0,0.0,1308,226
04,2,2023-03-16,17,0,5.0,12.0,0.0,1331,160
05,0,2023-03-16,7,1,3.0,3.0,0.0,3095,411
05,1,2023-03-16,4,0,2.0,2.0,0.0,1530,230
05,2,2023-03-16,3,1,1.0,1.0,0.0,1538,178
06,0,2023-03-16,223,14,142.0,66.0,1.0,14164,2654
06,1,2023-03-16,90,7,59.0,24.0,0.0,7040,1528
06,2,2023-03-16,125,6,78.0,40.0,1.0,6880,1084
07,0,2023-03-16,11,1,10.0,0.0,0.0,4328,675
07,1,2023-03-16,3,1,2.0,0.0,0.0,2060,395
07,2,2023-03-16,8,0,8.0,0.0,0.0,2220,276
08,0,2023-03-16,207,3,85.0,108.0,11.0,2550,555
08,1,2023-03-16,92,2,35.0,47.0,8.0,1223,311
08,2,2023-03-16,115,1,50.0,61.0,3.0,1308,241
09,0,2023-03-16,7,0,3.0,4.0,0.0,1485,254
09,1,2023-03-16,5,0,2.0,3.0,0.0,734,134
09,2,2023-03-16,2,0,1.0,1.0,0.0,743,120
10,0,2023-03-16,29,3,18.0,4.0,4.0,3632,628
10,1,2023-03-16,16,2,10.0,3.0,1.0,1805,369
10,2,2023-03-16,13,1,8.0,1.0,3.0,1804,256
11,0,2023-03-16,55,0,36.0,19.0,0.0,3685,683
11,1,2023-03-16,26,0,14.0,12.0,0.0,1807,399
11,2,2023-03-16,29,0,22.0,7.0,0.0,1828,267
12,0,2023-03-16,83,1,36.0,46.0,0.0,2838,447
12,1,2023-03-16,40,1,18.0,21.0,0.0,1392,268
12,2,2023-03-16,41,0,16.0,25.0,0.0,1412,174
13,0,2023-03-16,386,26,170.0,188.0,2.0,47980,6216
13,1,2023-03-16,174,18,79.0,77.0,0.0,23678,3605
13,2,2023-03-16,203,8,89.0,104.0,2.0,23872,2564
14,0,2023-03-16,91,4,63.0,23.0,1.0,7370,1017
14,1,2023-03-16,34,1,26.0,6.0,1.0,3449,562
14,2,2023-03-16,48,3,31.0,14.0,0.0,3735,440
15,0,2023-03-16,29,1,15.0,13.0,0.0,1793,259
15,1,2023-03-16,15,1,8.0,6.0,0.0,912,141
15,2,2023-03-16,13,0,7.0,6.0,0.0,872,114
16,0,2023-03-16,36,1,30.0,5.0,0.0,2477,373
16,1,2023-03-16,14,0,14.0,0.0,0.0,1259,219
16,2,2023-03-16,21,1,15.0,5.0,0.0,1188,151
17,0,2023-03-16,72,1,34.0,35.0,2.0,5489,869
17,1,2023-03-16,35,0,15.0,18.0,2.0,2697,542
17,2,2023-03-16,37,1,19.0,17.0,0.0,2768,324
18,0,2023-03-16,103,0,61.0,42.0,0.0,3973,792
18,1,2023-03-16,42,0,30.0,12.0,0.0,1887,446
18,2,2023-03-16,61,0,31.0,30.0,0.0,2068,344
19,0,2023-03-16,19,4,13.0,2.0,0.0,3527,428
19,1,2023-03-16,9,2,6.0,1.0,0.0,1739,238
19,2,2023-03-16,10,2,7.0,1.0,0.0,1763,186
21,0,2023-03-16,65,2,18.0,45.0,0.0,8133,1383
21,1,2023-03-16,31,1,8.0,22.0,0.0,3941,797
21,2,2023-03-16,34,1,10.0,23.0,0.0,4144,576
22,0,2023-03-16,45,1,28.0,0.0,16.0,5544,555
22,1,2023-03-16,17,1,13.0,0.0,3.0,2598,296
22,2,2023-03-16,28,0,15.0,0.0,13.0,2925,256
23,0,2023-03-16,26,2,18.0,6.0,0.0,1236,186
23,1,2023-03-16,21,2,15.0,4.0,0.0,651,117
23,2,2023-03-16,5,0,3.0,2.0,0.0,582,68
24,0,2023-03-16,112,1,70.0,41.0,0.0,3793,565
24,1,2023-03-16,55,1,41.0,13.0,0.0,1860,319
24,2,2023-03-16,57,0,29.0,28.0,0.0,1899,243
25,0,2023-03-16,26,5,20.0,0.0,1.0,5390,783
25,1,2023-03-16,14,3,10.0,0.0,1.0,2670,461
25,2,2023-03-16,12,2,10.0,0.0,0.0,2708,321
26,0,2023-03-16,28,1,19.0,7.0,1.0,6522,1260
26,1,2023-03-16,15,1,11.0,3.0,0.0,3247,747
26,2,2023-03-16,13,0,8.0,4.0,1.0,3214,496
27,0,2023-03-16,163,6,99.0,58.0,0.0,4308,795
27,1,2023-03-16,69,3,43.0,23.0,0.0,2048,452
27,2,2023-03-16,94,3,56.0,35.0,0.0,2226,336
28,0,2023-03-16,95,4,55.0,36.0,0.0,6566,822
28,1,2023-03-16,37,3,21.0,13.0,0.0,3227,444
28,2,2023-03-16,57,1,33.0,23.0,0.0,3280,375
29,0,2023-03-16,123,6,73.0,44.0,0.0,7852,819
29,1,2023-03-16,46,4,29.0,13.0,0.0,3877,478
29,2,2023-03-16,76,2,44.0,30.0,0.0,3863,332
2A,0,2023-03-16,63,1,29.0,31.0,2.0,1936,256
2A,1,2023-03-16,28,0,15.0,11.0,2.0,953,146
2A,2,2023-03-16,35,1,14.0,20.0,0.0,977,110
2B,0,2023-03-16,39,2,23.0,13.0,1.0,1814,265
2B,1,2023-03-16,18,1,10.0,7.0,0.0,973,152
2B,2,2023-03-16,20,1,12.0,6.0,1.0,836,112
30,0,2023-03-16,162,21,101.0,35.0,5.0,7196,1223
30,1,2023-03-16,91,16,54.0,18.0,3.0,3617,690
30,2,2023-03-16,71,5,47.0,17.0,2.0,3546,528
31,0,2023-03-16,113,5,35.0,73.0,0.0,14259,1550
31,1,2023-03-16,56,1,14.0,41.0,0.0,7250,918
31,2,2023-03-16,57,4,21.0,32.0,0.0,6907,623
32,0,2023-03-16,31,0,24.0,7.0,0.0,1779,265
32,1,2023-03-16,16,0,12.0,4.0,0.0,875,145
32,2,2023-03-16,15,0,12.0,3.0,0.0,895,118
33,0,2023-03-16,445,48,321.0,59.0,17.0,14727,2015
33,1,2023-03-16,241,33,171.0,30.0,7.0,7421,1141
33,2,2023-03-16,199,14,146.0,29.0,10.0,7214,864
34,0,2023-03-16,135,10,82.0,42.0,1.0,13054,1943
34,1,2023-03-16,59,7,29.0,22.0,1.0,6568,1158
34,2,2023-03-16,74,3,52.0,19.0,0.0,6431,777
35,0,2023-03-16,87,7,73.0,7.0,0.0,11113,1373
35,1,2023-03-16,51,4,42.0,5.0,0.0,5451,784
35,2,2023-03-16,35,3,30.0,2.0,0.0,5605,583
36,0,2023-03-16,47,1,25.0,21.0,0.0,2770,437
36,1,2023-03-16,17,1,7.0,9.0,0.0,1357,240
36,2,2023-03-16,30,0,18.0,12.0,0.0,1375,193
37,0,2023-03-16,79,3,38.0,38.0,0.0,4941,780
37,1,2023-03-16,44,3,16.0,25.0,0.0,2525,480
37,2,2023-03-16,34,0,22.0,12.0,0.0,2389,297
38,0,2023-03-16,211,7,118.0,86.0,0.0,16575,2702
38,1,2023-03-16,95,2,57.0,36.0,0.0,8070,1588
38,2,2023-03-16,115,5,61.0,49.0,0.0,8423,1102
39,0,2023-03-16,100,3,79.0,18.0,0.0,4161,687
39,1,2023-03-16,46,1,35.0,10.0,0.0,1906,369
39,2,2023-03-16,54,2,44.0,8.0,0.0,2232,315
40,0,2023-03-16,49,3,39.0,7.0,0.0,2950,465
40,1,2023-03-16,21,2,15.0,4.0,0.0,1493,248
40,2,2023-03-16,28,1,24.0,3.0,0.0,1452,214
41,0,2023-03-16,58,0,32.0,22.0,4.0,4099,612
41,1,2023-03-16,29,0,18.0,10.0,1.0,1984,351
41,2,2023-03-16,28,0,14.0,11.0,3.0,2097,259
42,0,2023-03-16,56,2,45.0,9.0,0.0,11451,1965
42,1,2023-03-16,24,1,21.0,2.0,0.0,5614,1145
42,2,2023-03-16,31,1,23.0,7.0,0.0,5760,807
43,0,2023-03-16,10,0,9.0,1.0,0.0,3374,436
43,1,2023-03-16,2,0,2.0,0.0,0.0,1615,249
43,2,2023-03-16,8,0,7.0,1.0,0.0,1732,183
44,0,2023-03-16,36,4,29.0,3.0,0.0,10836,1464
44,1,2023-03-16,18,3,13.0,2.0,0.0,5330,821
44,2,2023-03-16,18,1,16.0,1.0,0.0,5473,640
45,0,2023-03-16,223,17,99.0,103.0,4.0,6824,1068
45,1,2023-03-16,94,10,35.0,48.0,1.0,3341,638
45,2,2023-03-16,127,7,64.0,54.0,2.0,3450,423
46,0,2023-03-16,7,0,6.0,1.0,0.0,1469,190
46,1,2023-03-16,6,0,5.0,1.0,0.0,738,117
46,2,2023-03-16,1,0,1.0,0.0,0.0,718,72
47,0,2023-03-16,10,0,8.0,2.0,0.0,2756,471
47,1,2023-03-16,5,0,4.0,1.0,0.0,1400,281
47,2,2023-03-16,5,0,4.0,1.0,0.0,1295,185
48,0,2023-03-16,4,0,4.0,0.0,0.0,782,164
48,1,2023-03-16,4,0,4.0,0.0,0.0,419,90
48,2,2023-03-16,0,0,0.0,0.0,0.0,355,73
49,0,2023-03-16,45,2,26.0,16.0,1.0,9261,1240
49,1,2023-03-16,22,2,13.0,6.0,1.0,4454,761
49,2,2023-03-16,23,0,13.0,10.0,0.0,4755,473
50,0,2023-03-16,196,0,61.0,135.0,0.0,4895,724
50,1,2023-03-16,100,0,39.0,61.0,0.0,2277,405
50,2,2023-03-16,95,0,22.0,73.0,0.0,2548,310
51,0,2023-03-16,70,6,47.0,17.0,0.0,8238,1364
51,1,2023-03-16,31,5,23.0,3.0,0.0,4010,770
51,2,2023-03-16,35,1,24.0,10.0,0.0,4111,578
52,0,2023-03-16,51,2,42.0,7.0,0.0,2928,537
52,1,2023-03-16,28,2,24.0,2.0,0.0,1358,281
52,2,2023-03-16,22,0,17.0,5.0,0.0,1538,251
53,0,2023-03-16,33,0,32.0,1.0,0.0,3052,432
53,1,2023-03-16,13,0,13.0,0.0,0.0,1484,245
53,2,2023-03-16,19,0,18.0,1.0,0.0,1560,187
54,0,2023-03-16,108,8,52.0,40.0,8.0,9695,1751
54,1,2023-03-16,52,5,25.0,18.0,4.0,4685,993
54,2,2023-03-16,56,3,27.0,22.0,4.0,4948,744
55,0,2023-03-16,60,6,45.0,9.0,0.0,2376,500
55,1,2023-03-16,20,4,13.0,3.0,0.0,1171,286
55,2,2023-03-16,38,1,31.0,6.0,0.0,1192,213
56,0,2023-03-16,53,0,39.0,13.0,1.0,6644,872
56,1,2023-03-16,28,0,21.0,6.0,1.0,3206,495
56,2,2023-03-16,25,0,18.0,7.0,0.0,3385,370
57,0,2023-03-16,251,9,166.0,65.0,11.0,14153,3326
57,1,2023-03-16,107,6,73.0,21.0,7.0,6952,1847
57,2,2023-03-16,125,3,76.0,42.0,4.0,7081,1453
58,0,2023-03-16,24,2,16.0,6.0,0.0,2803,487
58,1,2023-03-16,11,1,9.0,1.0,0.0,1347,265
58,2,2023-03-16,13,1,7.0,5.0,0.0,1423,217
59,0,2023-03-16,709,36,411.0,237.0,25.0,38802,6008
59,1,2023-03-16,306,19,187.0,86.0,14.0,18658,3288
59,2,2023-03-16,397,17,220.0,149.0,11.0,19783,2678
60,0,2023-03-16,188,3,76.0,109.0,0.0,9944,2051
60,1,2023-03-16,81,1,34.0,46.0,0.0,4770,1108
60,2,2023-03-16,106,2,42.0,62.0,0.0,5101,925
61,0,2023-03-16,105,2,60.0,43.0,0.0,4397,613
61,1,2023-03-16,47,1,27.0,19.0,0.0,2034,346
61,2,2023-03-16,58,1,33.0,24.0,0.0,2315,262
62,0,2023-03-16,211,13,92.0,95.0,11.0,15829,2715
62,1,2023-03-16,99,5,45.0,42.0,7.0,7383,1436
62,2,2023-03-16,106,8,45.0,49.0,4.0,8250,1253
63,0,2023-03-16,72,5,44.0,22.0,1.0,6890,1246
63,1,2023-03-16,33,4,20.0,9.0,0.0,3319,699
63,2,2023-03-16,38,1,23.0,13.0,1.0,3512,542
64,0,2023-03-16,184,8,69.0,104.0,3.0,6191,902
